grid_id,target_temp,bldg_area_sqm,road_length_m
430,47207.0,2643.9423221204174,912.4070021455037
431,47806.0,5215.266069127535,513.5576431185889
432,48107.0,5141.423991545282,781.0635547753054
433,48095.0,4072.565268644813,1137.5451216758863
434,47812.0,3762.925016527738,674.5377989490105
435,48103.0,4963.529917366375,707.7228324220533
436,47388.0,0.0,595.9899712014667
437,47344.0,1089.0410345041603,201.73588622562332
438,47882.0,3090.452371089813,596.6191798213594
439,49428.0,6384.4745313889935,10.812931092384424
440,49408.0,8194.581945254813,0.0
441,48878.0,1541.5571275662182,0.0
442,47803.0,501.5045711756583,901.7588174496142
443,46667.0,0.0,736.8939147391857
444,45845.0,0.0,586.3666339137186
445,45727.0,0.0,886.0799964241116
446,45766.0,0.0,365.7725478358589
447,46011.0,0.0,1573.262853147072
448,46073.0,0.0,536.9266417990771
449,46412.0,1789.7012669003043,475.29645384529204
450,47323.0,4531.454098340427,177.22286652003189
451,48043.0,1619.9453330383235,545.1456110293437
452,47733.0,3364.758466366794,1076.457366402066
453,47083.0,936.7515772361332,462.65281359416446
454,46526.0,0.7873977236633272,967.4306252697476
455,46665.0,636.2996893874831,970.6640052079861
456,46726.0,5.769516732472444,1091.8692448799782
457,46607.0,1037.3400785395597,811.5071166671319
458,46449.0,56.72518983969114,445.44095972232265
459,46460.0,125.13548219734744,876.2325543818039
460,47194.0,3223.110584487479,1207.9596727852374
461,47810.0,3747.2283602403636,319.2192272578229
462,47586.0,3806.012385782971,904.0772854545505
463,47334.0,1010.7586801423346,635.5568823800938
464,47172.0,1292.5739893023763,696.8361565633132
465,47794.0,4220.809765247724,782.9439538276846
466,47997.0,4484.090212557474,916.2306696213248
467,48199.0,4035.112720481606,1485.579070852504
468,48155.0,3916.5678996671136,738.4162795708241
469,47927.0,3938.134325226815,773.146485194048
470,47465.0,630.6589869318293,445.25928885058175
471,47816.0,687.713207299344,452.608629401865
472,48260.0,701.262020001073,440.7256321342112
473,49315.0,2771.454159979403,756.783697982792
474,48759.0,2349.043230539496,65.68851935353557
475,48362.0,0.0,0.0
476,48228.0,2735.5570000394027,61.366689325205584
